ID,CANCELADO,CODIGO_BARRA,DATA_LANCAMENTO,DATA_PAGAMENTO,EMISSAO,ID_CANCELAMENTO,NUMERO,OBS,PARCELA,TOTAL_PARCELAS,VALOR,VALOR_PAGO,VENCIMENTO,FORMA_PAGAMENTO_ID,TIPO_CONTA_ID
1179,,836000000007580300403004275137880033100252771009,2019-04-23 01:13:03,2019-04-25,2019-04-05,,310025277100,,0,0,58.03,58.03,2019-04-22,9,1
1180,,10490221950200010004600069376523478500000028500,2019-04-23 01:14:43,2019-04-05,2019-03-19,,1400000000006937654,,0,0,285.00,285.00,2019-04-05,9,4
1182,,2379338128600055976302000063301278700000075744,2019-05-06 23:13:14,2019-04-25,2019-04-18,,26/00055937602-5,os lancamentos nao estao completos,0,0,757.44,757.44,2019-04-25,9,15
1183,,03399702201400000001991134101012578890000080050,2019-05-14 21:58:01,2019-04-14,2019-05-14,,000000191134-1,,0,0,800.50,800.50,2019-05-14,9,2
1184,,83660000000170650040310273366627403610025277100,,2019-08-26,2019-08-07,,086659813C,pagamento smartphone pelo nubank,0,0,70.65,70.65,2019-08-22,9,1
1185,,03399792813698190720109126801027900000000000000,2019-08-27 22:32:56,2019-08-25,2019-08-14,,8190720091268,pagamento pelo smartphone no nubank,0,0,421.47,421.47,2019-08-25,9,53
1186,,10490221950200010004600070775929579750000028500,,2019-08-09,2019-07-16,,14000000000707759-4,pagamento com atraso,0,0,285.00,342.09,2019-08-08,9,4
1187,,84630000000384999010901120039280328656009551262,2019-08-27 23:02:22,2019-08-27,2019-08-07,,035838598BB,,0,0,49.99,49.99,2019-08-25,9,14
1188,,34191753977165647204100173090002100000000000000,,2019-08-25,2019-08-25,,175/39716564-7,pagamento smartphone nubank,0,0,16.50,16.50,2019-08-25,9,2
1189,,84860000001545590159201690825992168057907111922,2019-08-27 23:10:41,2019-08-26,2019-07-09,,992168579,pagamento smartphone nubank,0,0,145.59,145.59,2019-08-25,9,50
1190,,846000000006649901090112003927928105300573032624,2019-08-28 00:58:26,2019-08-26,2019-08-07,,035.822.814-BB,pagamento com atraso,0,0,64.99,64.99,2019-08-25,9,5
1192,,03399702201400000002702138201013879800000079650,,2019-08-15,2019-07-08,,000000202138-2,pago com atraso,0,0,796.50,876.15,2019-08-13,9,2
1193,,10490221950200010004600070443338179410000028500,2019-08-28 01:11:11,2019-07-05,2019-06-13,,14000000000704433-5,pagamento com atraso,0,0,285.00,342.28,2019-07-05,9,4
1194,,10490221950200010004600069746717278830000028500,2019-08-28 01:13:43,2019-05-08,2019-04-16,,14000000000697467-3,,0,0,285.00,285.00,2019-05-08,6,4
1195,,341917539771656472041001730900021000000000000000,2019-08-28 01:16:58,2019-05-27,2019-05-25,,175/39716564-7,,0,0,16.50,16.50,2019-05-25,9,3
1196,,836000000007455000403093833526086032100252771009,2019-08-28 01:18:48,2019-05-27,2019-05-08,,072789931C,,0,0,45.50,45.50,2019-05-22,6,1
1197,,846600000000499901090112003800684031100955126238,2019-08-28 01:20:34,2019-05-27,2019-05-07,,024382703BB,,0,0,49.99,49.99,2019-05-25,6,5
1198,,10490221950200010004600070059662179130000028500,,2019-06-07,2019-05-16,,140000000007005968,,0,0,285.00,285.00,2019-06-07,9,4
1199,,846800000008499901090112003847575135500955126239,2019-08-28 01:23:54,2019-06-25,2019-06-07,,028147109BB,,0,0,49.99,49.99,2019-06-25,9,14
1200,,836600000001413200403090033574853033100252771009,2019-08-28 01:32:41,2019-06-25,2019-06-06,,07746828C,,0,0,41.32,41.32,2019-06-24,9,1
1201,,846300000003499901090112003887559007800955126233,2019-08-28 01:35:31,2019-07-25,2019-07-07,,032046333BB,,0,0,49.99,49.99,2019-07-25,9,14
1202,,000,2019-08-28 01:37:18,2019-07-22,2019-07-08,,000,valor da conta cobrado na proxima fatura,0,0,0.00,0.00,2019-07-22,6,1
1203,,033994928136981907201091268010279000000000000000,,2019-07-25,2019-07-15,,8190720091268,,0,0,354.06,354.06,2019-07-25,9,53
1204,,033994928136981907201091268010279000000000000000,,2019-06-25,2019-06-12,,8190720091268,,0,0,388.96,388.96,2019-06-25,9,53
1206,,033994928136981907201091268010279000000000000000,2019-08-28 02:26:12,2019-05-27,2019-05-15,,8190720091268,,0,0,562.20,562.20,2019-05-25,9,53
1213,,03399702201400000002702142001011881020000079650,,2019-11-25,2019-07-08,,00000002021420,,0,0,796.50,796.50,2019-12-13,9,2
1214,,03399702201400000002702141201018180720000079650,,2019-11-13,2019-07-08,,00000002021412,,0,0,796.50,796.50,2019-11-13,9,2
1215,,03399702201400000002702140401015880410000079650,,2019-10-14,2019-07-08,,000000202140-4,,0,0,796.50,796.05,2019-10-13,9,2
1216,,104902219502000100046000711051424,,2019-09-06,2019-08-23,,80040000028500,,0,0,285.00,285.00,2019-09-06,9,4
1217,,03399702201400000002702139001016680110000079650,,2019-09-13,2019-07-08,,00000202139-0,,0,0,796.50,796.50,2019-09-13,9,2
1218,,23793381286001004032142000063307799300000376355,,2019-08-26,2019-08-18,,26/00100403242-4,,0,0,376.35,376.35,2019-08-26,9,15
1219,,03399702201400000001980307701013979490000080050,2019-08-28 23:33:14,2019-07-15,2019-03-16,,000000180307-7,,0,0,800.50,800.50,2019-07-13,9,2
1220,,237933812860008795134100006330289610000099783,,2019-07-25,2019-07-18,,26/00087951311-P,,0,0,997.83,997.83,2019-07-25,9,15
1221,,848000000014199901592019907259921682579070119224,2019-08-28 23:58:55,2019-07-25,2019-06-09,,992168579,,0,0,119.99,119.99,2019-07-25,9,50
1222,,846100000005649901090112003888064643400573032622,,2019-07-25,2019-07-07,,3888064644,,0,0,64.99,64.99,2019-07-25,9,5
1223,,84850000001319990159201990625992168457906911922-,2019-08-29 00:07:10,2019-06-25,2019-05-09,,992168579,,0,0,119.99,119.99,2019-06-25,9,50
1224,,2379338128600076230229700006330119310000045802,2019-08-29 00:14:06,2019-06-25,2019-06-18,,26/000762302975,,0,0,458.02,458.02,2019-06-25,9,15
1225,,846700000009649901090112003848190652100573032628,2019-08-29 00:17:43,2019-06-25,2019-06-25,,000,,0,0,64.99,64.99,2019-06-25,9,5
1226,,03399702201400000001980306901010179190000080050,2019-08-29 00:22:25,2019-06-13,2019-03-16,,000000180306-9,,0,0,800.50,800.50,2019-06-13,9,2
1227,,03399702201400000001980304201017178580000080050,2019-08-29 00:24:09,2019-04-15,2019-03-16,,000000180304-2,,0,0,800.50,800.50,2019-04-13,9,2
1228,,23793381286000655570464000063301979020000050839,2019-08-29 00:31:42,2019-05-28,2019-05-18,,26/00065557064-9,,0,0,508.39,508.39,2019-05-27,9,15
1229,,848700000001719990159201990425992168857906711922,2019-08-29 00:34:08,2019-04-25,2019-03-09,,992168579,,0,0,119.99,119.99,2019-04-25,9,50
1230,,848600000015199901592019905259921686579068119220,2019-08-29 00:35:41,2019-05-27,2019-04-09,,992168579,,0,0,119.99,119.99,2019-05-25,9,50
1231,,846600000000499901090112003800684031100955126238,2019-08-29 00:39:37,2019-05-27,2019-05-27,,000,,0,0,49.99,49.99,2019-05-27,9,14
1232,,033994928136981907201091268010279000000000000000,2019-10-03 23:54:32,2019-09-25,2019-09-13,,8190720091268,,0,0,280.45,280.45,2019-09-25,9,53
1233,,846900000007499901090112003969148539500955126239,2019-10-03 23:56:48,2019-09-25,2019-09-07,,039634878BB,,0,0,49.99,49.99,2019-09-25,9,14
1234,,10490221950200010004600071453856180350000028500,,2019-10-07,2019-09-17,,140000000000714538-7,,0,0,285.00,285.00,2019-10-07,9,4
1235,,848900000010199901592019909259921689579072119221,,2019-09-25,2019-08-09,,992168579,,0,0,119.99,119.99,2019-09-25,9,50
1236,,237933812860011380320870000633028802300007,,2019-09-25,2019-09-18,,26001138032870,,0,0,643.57,643.57,2019-09-25,9,15
1237,,104902221950200010004600071453856180350000028500,2019-10-31 22:00:41,2019-10-07,2019-09-17,,1400000000714838-7,,0,0,285.00,285.00,2019-10-07,9,4
1238,,846600000000510601090119004011203876600955126237,2019-10-31 22:02:11,2019-10-25,2019-10-07,,043629438-BB,,0,0,51.06,51.06,2019-10-25,9,14
1239,,836700000000840500403109433762429036100252771009,2019-10-31 22:03:48,2019-10-25,2019-10-08,,095783672C,,0,0,84.05,84.05,2019-10-22,9,1
1240,,0339949281369819072010912680102790000000000000,,2019-10-25,2019-10-15,,8190720091268,,0,0,482.99,482.99,2019-10-25,9,53
1241,,84660000000 - 0 64990109011 - 2 00401018735 - 1,2019-10-31 22:08:14,2019-10-25,2019-10-07,,4010187355,,0,0,64.99,64.99,2019-10-25,9,5
1242,,848800000019199901592019910259921682579073119225,2019-10-31 22:09:57,2019-10-25,2019-10-08,,992168579,,0,0,119.99,119.99,2019-10-25,9,50
1243,,10490221950200010004600071821912380660000028500,,2019-11-07,2019-10-16,,1400000000007182193,pago pelo aplicativo do nubank,0,0,285.00,285.00,2019-11-07,9,4
1244,,23793 38128 60012 673889 65000 063308 1 80530000,2019-10-31 22:17:08,2019-10-25,2019-10-18,,26/001126738865-7,,0,0,420.00,420.00,2019-10-25,9,15
1245,,836500000002434900403107333812282031100252771009,2019-11-19 23:33:22,,2019-11-07,,100383008C,,0,0,43.49,,2009-11-22,,1
1246,,836500000000243490040310733381228203110025277100,,2019-11-25,2019-11-07,,100383008C,,0,0,43.49,43.49,2019-11-22,9,1
1247,,34191753977165647204100173090002100,,,2019-11-25,,2040/01730-9,cancelado e substituido pelo proximo,0,0,16.50,,2019-11-25,,3
1248,,03399492813698190720109126801027900000000000000,,2019-11-25,2019-11-12,,8190720091265,,0,0,437.94,437.94,2019-11-25,9,53
1249,,846200000004499901090112004052381029000955126230,,2019-11-25,2019-11-07,,047142369BB,,0,0,49.99,49.99,2019-11-25,9,14
1250,,341917539771656472041001730900021000000000000000,,2019-12-23,2019-12-25,,175/39716564-7,,0,0,22.00,22.00,2019-12-25,9,3
1251,,836900000008474200403142733845149034100252771009,,2019-12-23,2019-12-10,,105113176C,,0,0,47.42,47.42,2019-12-23,9,1
1252,,846700000009499901090112004099052062000955126230,,2019-12-23,2019-12-07,,051225762BB,,0,0,49.99,49.99,2019-12-25,9,14
1254,,10490.22195 02000.100046 00072.364706 2 80950000,,2019-12-06,2019-11-27,,14000000000723647-1,,0,0,315.00,315.00,2019-12-06,9,4
1255,,848600000015199901592019912259921689579075119222,,2019-12-23,2019-11-09,,992168579,,0,0,119.99,119.99,2019-12-25,9,50
1256,,84610000000 - 5 64990109011 - 2 00409839967 - 0,,2019-12-23,2019-12-07,,4098399673,,0,0,64.99,64.99,2019-12-25,9,5
1257,,03399.49281 36981.907201.09126 801027 9 00000000,,2019-12-23,2019-12-13,,8190720091268,,0,0,399.47,399.47,2019-12-25,9,53
1258,,23793381286001651824704000063307181150000831,,2019-12-23,2019-12-18,,2600016518524049,,0,0,448.31,448.31,2019-12-26,9,15
1259,,10490221950200010004600072471378181280000031500,,2020-01-08,2019-12-13,,140000000007247139,,0,0,315.00,315.00,2020-01-08,9,4
1260,,846200000004499901090112004157313133800955126233,2020-01-29 22:47:34,2020-01-28,2020-01-07,,054888736BB,,0,0,49.99,49.99,2020-01-25,9,14
1261,,23793381286001869856732000063308181470000022460,2020-01-29 23:51:26,2020-01-28,2020-01-18,,26/00186985632-5,,0,0,224.60,224.60,2020-01-27,9,15
1262,,846200000004649901090112004157234206200573032626,2020-01-30 00:00:00,2020-01-28,2020-01-07,,4157234202,,0,0,64.99,64.99,2020-01-25,9,5
1263,,03399.49281 36981.907201.09126 801027 9 00000000,2020-01-30 00:08:07,2020-01-28,2020-01-15,,8190720091268,,0,0,1014.59,1014.59,2020-01-25,9,53
1264,,03399.70220 14000.000027 02144.701014 4 81330000,2020-01-30 00:56:51,2020-01-13,2019-07-08,,0000002021447,,0,0,763.00,763.00,2020-01-13,9,2
1265,,000000000000000000000000000000000000000000000000,2020-01-30 00:58:09,2020-01-20,2020-01-20,,0000000000000000000,,1,3,628.17,628.17,2020-01-20,6,6
1266,,848000000014199901592027001259921686579076119226,2020-01-30 01:00:30,2020-01-28,2019-12-09,,992168579,,0,0,119.99,119.99,2020-01-25,9,50
