ID,DATA,DATA_LACAMENTO,OBS,VALOR,FORMA_PAGAMENTO_ID,FORNECEDOR_ID,TIPO_DESPESA_ID
830,2012-07-30,2018-12-27 23:06:04,,5.00,2,43,3
831,2012-07-28,2018-12-27 23:06:04,,8.70,3,2,4
832,2012-04-26,,,17.00,3,43,21
833,2012-08-08,2018-12-27 23:06:04,,22.86,2,43,12
834,2012-08-07,2018-12-27 23:06:04,,4.80,5,43,3
835,2012-08-06,2018-12-27 23:06:04,,10.50,3,43,3
836,2012-08-09,2018-12-27 23:06:04,,7.20,2,43,3
837,2012-08-09,2018-12-27 23:06:04,sorvete carol ,8.00,2,23,3
838,2012-08-08,2018-12-27 23:06:04,,8.40,2,43,3
839,2012-08-09,2018-12-27 23:06:04,,35.10,5,43,3
840,2012-08-09,2018-12-27 23:06:04,,3.90,3,43,8
841,2012-08-09,2018-12-27 23:06:04,,30.00,2,43,1
842,2012-08-13,2018-12-27 23:06:04,,21.00,2,43,12
843,2012-08-18,2018-12-27 23:06:04,,8.70,3,2,4
844,2012-08-14,2018-12-27 23:06:04,,8.70,3,2,4
845,2012-08-10,2018-12-27 23:06:04,,8.70,3,2,4
846,2012-08-14,2018-12-27 23:06:04,,8.70,3,2,4
847,2012-08-13,2018-12-27 23:06:04,,8.70,3,2,4
848,2012-08-20,2018-12-27 23:06:04,,8.70,3,2,4
849,2012-08-16,2018-12-27 23:06:04,,20.00,2,43,3
850,2012-08-16,2018-12-27 23:06:04,,5.00,2,43,3
851,2012-08-16,2018-12-27 23:06:04,,13.00,3,43,21
852,2012-08-17,2018-12-27 23:06:04,,44.00,2,43,3
853,2012-08-18,2018-12-27 23:06:04,,6.50,2,43,3
854,2012-08-18,2018-12-27 23:06:04,,60.00,2,43,1
855,2012-08-18,2018-12-27 23:06:04,,19.00,2,43,3
856,2012-08-18,2018-12-27 23:06:04,,10.00,2,43,3
857,2012-08-13,2018-12-27 23:06:04,,21.00,2,43,12
858,2012-08-18,2018-12-27 23:06:04,,10.00,2,43,3
859,2012-08-11,2018-12-27 23:06:04,,13.00,2,43,3
860,2012-08-10,2018-12-27 23:06:04,,52.30,5,43,1
861,2012-04-26,,,18.00,3,43,21
862,2012-07-28,2018-12-27 23:06:04,,50.00,2,43,1
863,2012-07-30,2018-12-27 23:06:04,,30.00,2,43,1
864,2012-08-23,2018-12-27 23:06:04,,7.50,2,43,3
865,2012-08-22,2018-12-27 23:06:04,,7.50,2,43,3
866,2012-08-21,2018-12-27 23:06:04,,8.20,2,43,3
867,2012-08-22,2018-12-27 23:06:04,,19.70,2,43,3
868,2012-08-22,2018-12-27 23:06:04,,10.00,2,43,3
869,2012-08-25,2018-12-27 23:06:04,,22.50,2,43,3
870,2012-03-25,2018-12-27 23:06:04,,6.50,3,43,3
871,2012-08-26,2018-12-27 23:06:04,,68.90,2,43,1
872,2012-08-25,2018-12-27 23:06:04,,24.50,2,43,3
873,2012-08-25,2018-12-27 23:06:04,,24.50,2,22,11
874,2012-08-25,2018-12-27 23:06:04,,53.40,2,22,11
875,2012-08-26,2018-12-27 23:06:04,,30.00,2,43,3
876,2012-09-04,2018-12-27 23:06:04,,9.00,2,43,3
877,2012-09-04,2018-12-27 23:06:04,,16.50,2,43,3
878,2012-09-03,2018-12-27 23:06:04,,10.50,2,43,3
879,2012-08-30,2018-12-27 23:06:04,,50.10,2,43,1
880,2012-09-01,2018-12-27 23:06:04,,60.00,2,43,1
881,2012-08-31,2018-12-27 23:06:04,,8.70,3,2,4
882,2012-09-01,2018-12-27 23:06:04,,8.70,3,2,4
883,2012-08-26,2018-12-27 23:06:04,,8.70,3,2,4
884,2012-08-27,2018-12-27 23:06:04,,8.70,3,2,4
885,2012-08-30,2018-12-27 23:06:04,,8.70,3,2,4
886,2012-08-29,2018-12-27 23:06:04,,5.00,2,43,3
887,2012-08-28,2018-12-27 23:06:04,,5.90,2,43,3
888,2012-08-30,2018-12-27 23:06:04,,3.90,2,43,3
889,2012-09-01,2018-12-27 23:06:04,,30.30,2,43,3
890,2012-09-01,2018-12-27 23:06:04,,5.50,2,24,6
891,2012-09-01,2018-12-27 23:06:04,,31.16,2,43,12
892,2012-08-30,2018-12-27 23:06:04,,17.46,2,43,12
893,2012-08-29,2018-12-27 23:06:04,,34.86,2,43,12
894,2012-09-06,2018-12-27 23:06:04,,60.00,5,43,1
895,2012-09-08,2018-12-27 23:06:04,,49.50,2,43,3
896,2012-09-08,2018-12-27 23:06:04,,9.00,2,43,18
897,2012-09-07,2018-12-27 23:06:04,,23.90,2,43,3
898,2012-09-10,2018-12-27 23:06:04,,8.00,3,43,3
899,2012-09-05,2018-12-27 23:06:04,,7.50,2,43,3
900,2012-09-03,2018-12-27 23:06:04,,8.70,3,2,4
901,2012-09-06,2018-12-27 23:06:04,,8.70,3,2,4
902,2012-09-10,2018-12-27 23:06:04,,8.70,3,2,4
903,2012-09-04,2018-12-27 23:06:04,,16.50,2,43,3
904,2012-09-06,2018-12-27 23:06:04,,13.00,3,3,21
905,2012-09-11,2018-12-27 23:06:04,,9.00,5,43,3
906,2012-09-12,2018-12-27 23:06:04,,5.00,3,43,3
907,2012-09-13,2018-12-27 23:06:04,,14.00,3,43,3
908,2012-09-13,2018-12-27 23:06:04,,132.00,2,43,1
909,2012-09-17,2018-12-27 23:06:04,,13.00,3,43,21
910,2012-09-15,2018-12-27 23:06:04,,45.00,2,43,3
911,2012-09-15,2018-12-27 23:06:04,,7.00,2,43,3
912,2012-09-17,2018-12-27 23:06:04,,8.70,3,2,4
913,2012-09-14,2018-12-27 23:06:04,,28.02,5,43,1
914,2012-09-15,2018-12-27 23:06:04,,47.50,2,43,11
915,2012-09-15,2018-12-27 23:06:04,,9.00,2,43,3
916,2012-09-15,2018-12-27 23:06:04,,27.54,3,43,19
917,2012-09-13,2018-12-27 23:06:04,,15.18,2,43,12
918,2012-10-08,2018-12-27 23:06:04,,8.70,3,2,4
919,2012-10-08,2018-12-27 23:06:04,,9.00,5,43,3
920,2012-10-08,2018-12-27 23:06:04,luz farol astra,15.00,2,43,10
921,2012-10-08,2018-12-27 23:06:04,,7.00,3,3,3
922,2012-10-09,2018-12-27 23:06:04,,30.00,2,43,1
923,2012-10-08,2018-12-27 23:06:04,,7.00,5,43,3
924,2012-10-04,2018-12-27 23:06:04,,7.52,2,43,12
925,2012-10-05,2018-12-27 23:06:04,,79.75,2,43,3
926,2012-10-03,2018-12-27 23:06:04,,7.80,2,43,3
927,2012-10-06,2018-12-27 23:06:04,,2.00,3,43,3
928,2012-10-06,2018-12-27 23:06:04,,31.00,2,22,11
929,2012-10-06,2018-12-27 23:06:04,,50.00,5,43,1
930,2012-10-06,2018-12-27 23:06:05,,13.50,5,43,3
931,2012-09-30,2018-12-27 23:06:05,,51.60,5,43,1
932,2012-09-30,2018-12-27 23:06:05,,6.50,2,43,1
933,2012-09-30,2018-12-27 23:06:05,,8.70,3,2,4
934,2012-10-01,2018-12-27 23:06:05,,8.70,3,2,4
935,2012-10-10,2018-12-27 23:06:05,,24.93,2,43,12
936,2012-10-14,2018-12-27 23:06:05,,23.00,2,43,3
937,2012-10-02,2018-12-27 23:06:05,,19.55,2,43,12
938,2012-09-29,2018-12-27 23:06:05,,30.60,2,43,3
939,2012-09-28,2018-12-27 23:06:05,,12.00,2,43,3
940,2012-08-07,2018-12-27 23:06:05,,20.00,2,43,10
941,2012-09-25,2018-12-27 23:06:05,,8.20,2,43,3
942,2012-09-25,2018-12-27 23:06:05,,17.20,2,43,12
943,2012-09-27,2018-12-27 23:06:05,,29.90,2,43,3
944,2012-09-27,2018-12-27 23:06:05,,9.61,2,43,12
945,2012-09-28,2018-12-27 23:06:05,,35.70,5,43,3
946,2012-09-27,2018-12-27 23:06:05,,7.50,2,43,3
947,2012-09-29,2018-12-27 23:06:05,,23.50,2,43,3
948,2012-09-24,2018-12-27 23:06:05,,7.00,5,43,3
949,2012-09-22,2018-12-27 23:06:05,,50.00,5,43,1
950,2012-09-22,2018-12-27 23:06:05,,8.70,3,2,4
951,2012-09-24,2018-12-27 23:06:05,,8.70,3,2,4
952,2012-09-22,2018-12-27 23:06:05,,21.50,2,43,3
953,2012-09-21,2018-12-27 23:06:05,,12.90,2,43,3
954,2012-09-22,2018-12-27 23:06:05,,16.00,2,43,3
955,2012-09-22,2018-12-27 23:06:05,,20.90,2,43,3
956,2012-09-20,2018-12-27 23:06:05,,7.50,2,43,3
957,2012-09-19,2018-12-27 23:06:05,,7.50,2,43,3
958,2012-09-22,2018-12-27 23:06:05,,21.50,2,43,3
959,2012-10-16,2018-12-27 23:06:05,,6.50,2,43,3
960,2012-10-16,2018-12-27 23:06:05,,8.70,3,2,4
961,2012-10-16,2018-12-27 23:06:05,,31.40,5,43,3
962,2012-10-11,2018-12-27 23:06:05,,2.25,5,43,3
963,2012-10-09,2018-12-27 23:06:05,,12.57,3,28,7
964,2012-10-11,2018-12-27 23:06:05,,29.00,5,43,3
965,2012-10-09,2018-12-27 23:06:05,,8.42,2,43,3
966,2012-10-11,2018-12-27 23:06:05,,2.25,5,43,3
967,2012-10-10,2018-12-27 23:06:05,,7.50,2,43,3
968,2012-10-15,2018-12-27 23:06:05,,7.50,2,43,3
969,2012-10-15,2018-12-27 23:06:05,,50.00,2,43,1
970,2012-10-16,2018-12-27 23:06:05,Alto Falante e Alarme do Gol,270.00,3,43,10
971,2012-10-16,2018-12-27 23:06:05,Controle Remoto portão prédio,25.00,3,43,18
975,2012-10-13,2018-12-27 23:06:05,,32.09,2,43,12
976,2012-10-18,2018-12-27 23:06:05,,5.00,2,43,3
977,2012-10-19,2018-12-27 23:06:05,,2.50,3,43,3
978,2012-10-20,2018-12-27 23:06:05,,62.54,5,43,1
979,2012-10-22,2018-12-27 23:06:05,,8.70,3,2,4
980,2012-10-20,2018-12-27 23:06:05,,8.70,3,2,4
981,2012-10-19,2018-12-27 23:06:05,,31.26,2,43,12
982,2012-10-20,2018-12-27 23:06:05,instalação do som Gol,50.00,3,43,10
983,2012-10-20,2018-12-27 23:06:05,batata esfirraria Carol,20.00,3,106,3
985,2012-10-23,2018-12-27 23:06:05,,7.50,3,3,3
986,2012-10-23,2018-12-27 23:06:05,,34.00,3,43,12
987,2012-10-28,2018-12-27 23:06:05,,7.50,2,43,3
988,2012-10-27,2018-12-27 23:06:05,,13.00,2,43,3
989,2012-10-26,2018-12-27 23:06:05,,10.00,2,43,3
990,2012-10-29,2018-12-27 23:06:05,,8.70,3,2,4
991,2012-10-28,2018-12-27 23:06:05,,8.70,3,2,4
992,2012-10-27,2018-12-27 23:06:05,,8.70,3,2,4
993,2012-10-28,2018-12-27 23:06:05,,8.70,3,2,4
994,2012-11-04,2018-12-27 23:06:05,subway jau,26.05,2,43,3
995,2012-10-31,2018-12-27 23:06:05,,5.00,2,43,3
996,2012-10-31,2018-12-27 23:06:05,,20.39,2,43,12
997,2012-10-27,2018-12-27 23:06:05,,6.50,3,43,3
998,2012-10-26,2018-12-27 23:06:05,,6.48,2,22,11
999,2012-10-27,2018-12-27 23:06:05,,6.50,2,43,3
1000,2012-10-25,2018-12-27 23:06:05,,60.30,2,43,12
1001,2012-10-25,2018-12-27 23:06:05,,7.50,2,3,3
1002,2012-10-25,2018-12-27 23:06:05,,8.70,3,2,4
1003,2012-10-25,2018-12-27 23:06:05,,8.70,3,2,4
1004,2012-11-02,2018-12-27 23:06:05,,6.50,2,43,3
1005,2012-11-02,2018-12-27 23:06:05,,40.00,5,43,1
1006,2012-11-04,2018-12-27 23:06:05,,40.00,3,43,1
1007,2012-11-02,2018-12-27 23:06:05,,15.90,2,43,19
1008,2012-11-01,2018-12-27 23:06:05,,30.00,5,43,3
1009,2012-11-03,2018-12-27 23:06:05,,38.75,2,43,3
1010,2012-11-02,2018-12-27 23:06:05,,6.90,2,43,19
1011,2012-11-03,2018-12-27 23:06:05,,14.44,2,43,12
1012,2012-11-03,2018-12-27 23:06:05,,10.50,2,43,3
1013,2012-11-03,2018-12-27 23:06:05,,40.00,2,43,18
1014,2012-11-03,2018-12-27 23:06:05,,25.20,2,43,3
1015,2012-11-04,2018-12-27 23:06:05,,31.80,2,22,11
1016,2012-11-04,2018-12-27 23:06:05,,12.50,2,22,11
1017,2012-11-05,2018-12-27 23:06:05,,8.70,3,2,4
1018,2012-11-02,2018-12-27 23:06:05,,8.70,3,2,4
1019,2012-11-03,2018-12-27 23:06:05,,13.00,2,43,19
1020,2012-11-05,2018-12-27 23:06:05,,14.00,2,43,3
1021,2012-11-06,2018-12-27 23:06:05,,7.50,2,3,3
1022,2012-11-08,2018-12-27 23:06:05,,5.00,2,3,3
1023,2012-11-10,2018-12-27 23:06:05,,8.70,3,2,4
1024,2012-11-10,2018-12-27 23:06:05,,62.50,2,22,11
1025,2012-11-11,2018-12-27 23:06:05,,14.00,2,43,3
1026,2012-11-10,2018-12-27 23:06:05,,50.00,5,43,1
1027,2012-11-10,2018-12-27 23:06:05,,5.75,2,43,3
1028,2012-11-10,2018-12-27 23:06:05,,23.50,2,43,3
1029,2012-11-12,2018-12-27 23:06:05,,8.70,3,2,4
1030,2012-11-17,2018-12-27 23:06:05,,17.00,2,43,3
1031,2012-11-17,2018-12-27 23:06:05,,33.60,2,22,11
1032,2012-10-26,2018-12-27 23:06:05,,32.80,2,22,11
1033,2012-11-16,2018-12-27 23:06:05,,27.41,2,43,12
1034,2012-11-13,2018-12-27 23:06:05,,5.00,2,43,3
1035,2012-11-14,2018-12-27 23:06:05,,14.30,5,43,3
1036,2012-11-16,2018-12-27 23:06:05,,14.39,5,22,11
1037,2012-11-13,2018-12-27 23:06:05,,20.82,2,43,12
1038,2012-11-14,2018-12-27 23:06:05,,14.33,2,43,3
1039,2012-11-17,2018-12-27 23:06:05,,8.70,3,2,4
1040,2012-11-19,2018-12-27 23:06:05,,8.70,3,2,4
1041,2012-11-18,2018-12-27 23:06:05,,11.10,2,43,3
1042,2012-11-18,2018-12-27 23:06:05,,18.00,2,43,3
1043,2012-11-18,2018-12-27 23:06:05,,4.70,2,43,3
1044,2012-11-17,2018-12-27 23:06:05,pizza dois corregos,33.00,3,43,3
1045,2012-11-17,2018-12-27 23:06:05,pizza dois corregos,33.00,3,43,3
1046,2012-11-22,2018-12-27 23:06:05,,12.50,2,43,12
1047,2012-11-21,2018-12-27 23:06:05,,13.00,2,43,3
1048,2012-11-22,2018-12-27 23:06:05,,5.00,2,43,3
1049,2012-11-21,2018-12-27 23:06:05,,7.50,2,43,3
1050,2012-11-19,2018-12-27 23:06:05,,10.50,2,43,3
1051,2012-11-23,2018-12-27 23:06:05,,5.40,2,43,3
1087,2012-12-10,2018-12-27 23:06:05,,21.42,2,43,12
1088,2012-12-10,2018-12-27 23:06:05,posto Dois Corregos,30.00,2,43,1
1089,2012-12-10,2018-12-27 23:06:05,,8.70,3,2,4
1090,2012-12-12,2018-12-27 23:06:05,,5.00,2,43,3
1091,2012-12-13,2018-12-27 23:06:05,,6.70,3,43,3
1092,2012-12-08,2018-12-27 23:06:05,,9.00,2,43,3
1093,2012-12-08,2018-12-27 23:06:05,,8.70,3,2,4
1094,2012-12-04,2018-12-27 23:06:05,,18.50,2,43,3
1095,2012-12-07,2018-12-27 23:06:05,,30.00,2,43,1
1096,2012-12-05,2018-12-27 23:06:05,,7.50,2,43,3
1097,2012-12-06,2018-12-27 23:06:06,,37.20,2,43,3
1098,2012-12-07,2018-12-27 23:06:06,,21.00,2,22,11
1099,2012-12-08,2018-12-27 23:06:06,,10.00,2,43,3
1100,2012-12-06,2018-12-27 23:06:06,,5.00,2,43,3
1101,2012-12-01,2018-12-27 23:06:06,,51.50,2,43,1
1102,2012-12-01,2018-12-27 23:06:06,,26.79,2,43,3
1103,2012-11-30,2018-12-27 23:06:06,,8.00,2,43,3
1104,2012-11-29,2018-12-27 23:06:06,,8.70,3,2,4
1105,2012-12-01,2018-12-27 23:06:06,,8.70,3,2,4
1106,2011-12-03,2018-12-27 23:06:06,,8.70,3,2,4
1107,2012-11-29,2018-12-27 23:06:06,,30.00,2,43,1
1108,2012-11-29,2018-12-27 23:06:06,,52.60,2,43,3
1109,2012-11-28,2018-12-27 23:06:06,,8.70,3,2,4
1110,2012-11-26,2018-12-27 23:06:06,,8.70,3,2,4
1111,2012-11-23,2018-12-27 23:06:06,,9.13,2,43,12
1112,2012-11-25,2018-12-27 23:06:06,,21.28,3,43,12
1113,2012-11-24,2018-12-27 23:06:06,,7.18,2,43,12
1114,2012-11-25,2018-12-27 23:06:06,,7.50,3,43,3
1115,2012-11-24,2018-12-27 23:06:06,,6.00,3,43,3
1116,2012-11-27,2018-12-27 23:06:06,,30.00,2,43,1
1117,2012-11-24,2018-12-27 23:06:06,,8.70,3,2,4
1118,2012-09-19,2018-12-27 23:06:06,,37.82,2,43,12
1119,2012-12-14,2018-12-27 23:06:06,,5.00,3,43,3
1120,2012-12-17,2018-12-27 23:06:06,,41.50,5,5,1
1121,2012-12-16,2018-12-27 23:06:06,,8.70,3,2,4
1122,2012-12-15,2018-12-27 23:06:06,,42.00,5,43,1
1124,2012-12-15,2018-12-27 23:06:06,,8.70,3,2,4
1125,2012-12-15,2018-12-27 23:06:06,,3.90,3,43,8
1126,2012-12-12,2018-12-27 23:06:06,,16.00,5,43,3
1127,2012-12-19,2018-12-27 23:06:06,,5.00,3,43,3
1128,2012-12-17,2018-12-27 23:06:06,,8.70,3,2,4
1129,2012-12-20,2018-12-27 23:06:06,,25.99,3,43,12
1130,2012-12-26,2018-12-27 23:06:06,,8.70,3,2,4
1131,2012-12-26,2018-12-27 23:06:06,recarregador veicular e capa para celular nokia 710,20.00,2,43,18
1132,2012-12-25,2018-12-27 23:06:06,,40.00,2,43,1
1134,2012-12-25,2018-12-27 23:06:06,,11.50,2,43,3
1135,2012-12-22,2018-12-27 23:06:06,,4.30,2,43,3
1136,2012-12-24,2018-12-27 23:06:06,,21.40,2,149,18
1137,2012-12-22,2018-12-27 23:06:06,,53.40,2,43,3
1138,2012-12-22,2018-12-27 23:06:06,,6.90,2,43,3
1139,2012-12-22,2018-12-27 23:06:06,,14.00,2,43,3
1140,2012-12-21,2018-12-27 23:06:06,,3.90,3,43,8
1141,2012-12-21,2018-12-27 23:06:06,,10.90,5,43,3
1142,2012-12-21,2018-12-27 23:06:06,,2.85,2,43,12
1143,2012-12-21,2018-12-27 23:06:06,,3.50,2,43,3
1144,2012-12-21,2018-12-27 23:06:06,,27.60,2,43,3
1145,2012-12-22,2018-12-27 23:06:06,,50.00,5,43,1
1146,2012-12-16,2018-12-27 23:06:06,,4.00,2,43,3
1147,2013-01-04,2018-12-27 23:06:06,soco ingles,25.00,2,43,18
1148,2013-01-05,2018-12-27 23:06:06,,9.80,3,43,4
1149,2013-01-05,2018-12-27 23:06:06,,2.60,3,43,4
1150,2013-01-05,2018-12-27 23:06:06,combustivel gol dia da parada rodoanel,174.54,2,43,1
1151,2013-01-05,2018-12-27 23:06:06,,7.20,3,43,4
1152,2013-01-05,2018-12-27 23:06:06,,6.40,3,43,4
1153,2013-01-05,2018-12-27 23:06:06,,1.50,3,43,4
1154,2013-01-05,2018-12-27 23:06:06,,5.00,3,43,8
1155,2013-01-05,2018-12-27 23:06:06,,14.74,2,43,3
1156,2013-01-05,2018-12-27 23:06:06,,5.75,2,43,3
1157,2013-01-03,2018-12-27 23:06:06,,9.32,2,43,3
1158,2013-01-02,2018-12-27 23:06:06,,11.36,2,43,3
1159,2013-01-03,2018-12-27 23:06:06,,17.00,2,43,3
1160,2013-01-02,2018-12-27 23:06:06,,17.00,2,43,3
1161,2012-12-28,2018-12-27 23:06:06,,6.70,3,43,4
1162,2012-12-28,2018-12-27 23:06:06,,2.60,3,43,4
1163,2012-12-28,2018-12-27 23:06:06,,21.20,3,43,4
1164,2012-12-27,2018-12-27 23:06:06,,8.70,3,2,4
1165,2012-12-27,2018-12-27 23:06:06,,60.00,5,5,1
1166,2012-12-28,2018-12-27 23:06:06,,34.00,2,43,1
1168,2012-12-28,2018-12-27 23:06:06,,6.40,3,43,4
1169,2012-12-28,2018-12-27 23:06:06,,7.20,3,43,4
1170,2012-12-28,2018-12-27 23:06:06,,7.30,3,43,4
1171,2012-12-28,2018-12-27 23:06:06,,1.50,3,43,4
1172,2012-12-28,2018-12-27 23:06:06,,8.70,3,2,4
1173,2012-12-28,2018-12-27 23:06:06,,4.90,3,43,4
1174,2013-02-02,2018-12-27 23:06:06,casa da cachaça brotas,17.00,2,43,3
1175,2013-02-02,2018-12-27 23:06:06,,7.50,2,43,3
1176,2013-02-02,2018-12-27 23:06:06,,42.00,2,43,3
1177,2013-02-02,2018-12-27 23:06:06,,38.00,2,43,11
1178,2013-02-02,2018-12-27 23:06:06,,6.70,3,2,4
1179,2013-02-02,2018-12-27 23:06:06,,8.70,3,2,4
1180,2013-02-02,2018-12-27 23:06:06,,6.70,3,2,4
1181,2013-02-02,2018-12-27 23:06:06,,32.80,2,43,3
1182,2013-01-31,2018-12-27 23:06:06,,1.99,3,43,12
1183,2013-01-25,2018-12-27 23:06:06,,8.70,3,2,4
1184,2013-01-30,2018-12-27 23:06:06,,25.88,2,43,12
1185,2013-02-04,2018-12-27 23:06:06,,8.70,3,2,4
1186,2013-01-30,2018-12-27 23:06:06,,10.80,2,43,3
1187,2013-01-29,2018-12-27 23:06:06,,8.70,3,2,4
1188,2013-01-29,2018-12-27 23:06:06,,28.49,2,43,19
1189,2013-01-29,2018-12-27 23:06:06,,7.50,2,3,3
1190,2013-01-23,2018-12-27 23:06:06,,5.00,2,3,3
1191,2013-01-21,2018-12-27 23:06:06,,8.70,3,2,4
1192,2013-01-19,2018-12-27 23:06:06,,8.70,3,2,4
1193,2013-01-19,2018-12-27 23:06:06,,24.46,3,43,12
1194,2013-01-17,2018-12-27 23:06:06,,76.12,5,43,3
1195,2013-01-18,2018-12-27 23:06:06,,11.50,5,43,3
1196,2013-01-15,2018-12-27 23:06:06,,50.00,5,5,1
1197,2013-01-16,2018-12-27 23:06:06,,30.00,5,43,3
1198,2013-01-09,2018-12-27 23:06:06,,52.68,2,43,12
1199,2012-12-22,2018-12-27 23:06:06,,8.70,3,2,4
1200,2013-01-16,2018-12-27 23:06:06,,10.73,3,43,19
1201,2013-01-15,2018-12-27 23:06:06,,8.70,3,2,4
1202,2013-01-12,2018-12-27 23:06:06,,8.70,3,2,4
1203,2013-01-12,2018-12-27 23:06:06,,19.50,2,43,3
1204,2013-01-09,2018-12-27 23:06:06,,17.50,5,43,3
1205,2013-01-11,2018-12-27 23:06:06,,7.50,2,3,3
1206,2013-01-09,2018-12-27 23:06:06,,3.55,5,43,3
1207,2013-01-11,2018-12-27 23:06:06,,25.40,2,43,3
1208,2013-01-09,2018-12-27 23:06:06,,7.00,2,43,3
1209,2013-01-06,2018-12-27 23:06:06,,3.50,3,43,3
1210,2013-01-06,2018-12-27 23:06:06,,40.75,3,43,3
1211,2012-12-20,2018-12-27 23:06:06,,7.84,5,43,3
1212,2013-02-05,2018-12-27 23:06:06,,19.65,2,43,12
1213,2013-02-08,2018-12-27 23:06:06,,10.00,5,43,3
1214,2013-02-07,2018-12-27 23:06:06,,60.00,5,43,1
1215,2013-02-07,2018-12-27 23:06:06,,5.80,2,43,3
1216,2013-02-07,2018-12-27 23:06:06,,7.90,2,3,3
1217,2013-02-12,2018-12-27 23:06:06,,7.20,3,43,4
1218,2013-02-12,2018-12-27 23:06:06,,9.80,3,43,4
1219,2013-02-12,2018-12-27 23:06:06,,1.50,3,43,4
1220,2013-02-08,2018-12-27 23:06:06,,12.50,3,43,3
1221,2013-02-08,2018-12-27 23:06:06,,26.98,5,5,1
1222,2013-02-08,2018-12-27 23:06:06,,12.50,5,43,3
1223,2013-02-08,2018-12-27 23:06:07,,8.70,3,2,4
1224,2011-12-12,,NUMERO DA TRANSAÇÃO 130213135450,13.00,6,43,21
1225,2013-02-12,2018-12-27 23:06:07,,2.60,3,43,4
1226,2013-02-12,2018-12-27 23:06:07,,30.00,2,43,1
1227,2013-02-12,2018-12-27 23:06:07,,7.30,3,43,4
1228,2013-02-12,2018-12-27 23:06:07,,6.40,3,43,4
1229,2013-02-09,2018-12-27 23:06:07,,2.60,3,43,4
1230,2013-02-09,2018-12-27 23:06:07,,1.50,3,43,4
1231,2013-02-09,2018-12-27 23:06:07,,21.20,3,43,4
1232,2013-02-13,2018-12-27 23:06:07,,8.70,3,2,4
1233,2013-02-09,2018-12-27 23:06:07,,7.20,3,43,4
1234,2013-02-10,2018-12-27 23:06:07,supermercado extra praia grande,77.00,2,43,12
1235,2013-02-09,2018-12-27 23:06:07,posto graal na bandeirantes,23.90,2,43,3
1236,2013-02-09,2018-12-27 23:06:07,,7.30,3,43,4
1237,2013-02-09,2018-12-27 23:06:07,,6.40,3,43,4
1238,2013-02-09,2018-12-27 23:06:07,gasolina posto graal bandeirantes,30.00,3,43,1
1239,2013-02-12,2018-12-27 23:06:07,combustivel saindo de guaruja pago em dinheiro,40.00,3,43,1
1240,2013-02-14,2018-12-27 23:06:07,,5.20,3,43,3
1241,2013-02-16,2018-12-27 23:06:07,,30.00,3,43,3
1242,2013-02-18,2018-12-27 23:06:07,,8.70,3,2,4
1243,2013-02-18,2018-12-27 23:06:07,,8.70,3,2,4
1244,2013-02-17,2018-12-27 23:06:07,,30.00,3,43,1
1245,2013-02-16,2018-12-27 23:06:07,,15.00,3,43,3
1246,2013-02-21,2018-12-27 23:06:07,,8.60,2,43,3
1247,2013-02-19,2018-12-27 23:06:07,,5.80,2,3,3
1248,2013-02-21,2018-12-27 23:06:07,,21.50,2,43,3
1249,2013-03-04,2018-12-27 23:06:07,,8.70,3,2,4
1250,2013-02-27,2018-12-27 23:06:07,,20.45,2,43,3
1251,2013-03-03,2018-12-27 23:06:07,botijão gaz carol,41.00,2,43,18
1252,2013-03-02,2018-12-27 23:06:07,,8.70,3,2,4
1253,2013-01-16,2018-12-27 23:06:07,,13.00,3,43,3
1254,2013-03-04,2018-12-27 23:06:07,,40.00,5,5,1
1255,2013-03-01,2018-12-27 23:06:07,,28.10,5,43,3
1256,2013-03-01,2018-12-27 23:06:07,,10.00,2,43,3
1257,2013-03-01,2018-12-27 23:06:07,,53.20,5,43,1
1258,2013-03-01,2018-12-27 23:06:07,,6.90,2,43,3
1259,2013-03-01,2018-12-27 23:06:07,tenis,129.99,2,43,18
1260,2013-03-01,2018-12-27 23:06:07,,4.90,3,43,8
1261,2013-02-27,2018-12-27 23:06:07,,8.00,2,43,3
1262,2013-02-25,2018-12-27 23:06:07,,45.22,2,43,12
1263,2013-02-25,2018-12-27 23:06:07,,8.70,3,2,4
1264,2013-02-23,2018-12-27 23:06:07,,41.75,5,5,1
1265,2013-02-23,2018-12-27 23:06:07,,8.70,3,2,4
1266,2013-02-23,2018-12-27 23:06:07,,6.50,3,43,3
1267,2013-02-23,2018-12-27 23:06:07,,19.00,2,43,3
1268,2013-03-06,2018-12-27 23:06:07,DVDs para backup,9.00,2,43,18
1269,2013-03-06,2018-12-27 23:06:07,,5.40,2,43,3
1270,2013-03-05,2018-12-27 23:06:07,,8.30,2,3,3
1271,2013-03-06,2018-12-27 23:06:07,,27.56,2,43,12
1272,2013-03-09,2018-12-27 23:06:07,valvula botijao casa Carol mangueira maquina de lavar mangueira botijão de gas,37.60,2,43,12
1273,2013-03-08,2018-12-27 23:06:07,,8.70,3,2,4
1274,2013-03-07,2018-12-27 23:06:07,,8.51,2,43,19
1275,2013-03-07,2018-12-27 23:06:07,,4.90,3,43,8
1276,2013-03-07,2018-12-27 23:06:07,,24.80,5,43,3
1277,2013-03-11,2018-12-27 23:06:07,,8.70,3,2,4
1278,2013-03-10,2018-12-27 23:06:07,,30.00,2,43,1
